country,year,gdp_usd,gdp_growth_pct,population,fdi_net_inflows_pct_gdp,manufacturing_pct_gdp,access_to_electricity_pct,electric_power_consumption_kwh_pc,gross_capital_formation_pct_gdp,inflation_pct,total_imports_usd,wage_usd,lpi_score,industry_pct_gdp,"cobalt,_mine",graphite,lithium_minerals,manganese_ore,"nickel,_mine",political_stability_est,control_of_corruption_est,rule_of_law_est,total_disorder_events,acled_covered
Romania,2020,252033792712.14496,-3.67438440910189,19265250.0,1.42933934913704,15.8025948052662,100.0,2726.41154410143,23.3304918507289,2.63107311184743,181398384.43000004,174.41881561972895,3.16,26.4873422514377,0.0,0.0,0.0,29000.0,0.0,0.508950412273407,-0.0985997840762138,0.368689924478531,195,True
Romania,2021,286578196368.297,5.5457096259051,19122059.0,4.10663720203626,15.6083009697012,100.0,2900.83824132119,24.3741595967675,5.05232876096582,199707574.42000002,201.30339509263928,3.18,26.0798594429787,0.0,0.0,0.0,29000.0,0.0,0.581789910793304,-0.0613786391913891,0.38048443198204,443,True
Romania,2022,296354358293.4749,3.96530766311717,19048502.0,3.87290125410084,13.7112742452049,100.0,2717.53652859422,25.0362229659218,13.7954887432521,334833803.00000006,193.4196087213859,3.2,27.3352765482745,0.0,0.0,0.0,18000.0,0.0,0.431136310100555,0.0164916589856148,0.403401881456375,213,True
Romania,2023,350775856415.18896,2.40427177912809,19059479.0,2.48272341305168,12.6219622399745,100.0,2717.53652859422,26.9786058929771,10.3971874764996,279784128.1100001,245.4513358170207,3.2,26.6873286907141,0.0,0.0,0.0,0.0,0.0,0.373643964529037,0.0404953435063362,0.437425792217255,417,True
Russian Federation,2010,1524916715223.95,4.49999999920672,142849468.0,2.8308286983175,12.8154704732559,99.3,6409.89436516487,21.6253843085054,6.84939230255025,31426070.0,628.2288325512792,2.61,29.999588218512,2460.0,14000.0,0.0,0.0,270000.0,-0.929458737373352,-1.09921479225159,-0.79579108953476,0,False
Russian Federation,2011,2045922753398.04,4.30002918567749,143018195.0,2.69236118071968,11.4709337154407,99.2,6483.16111107401,21.3216555211764,8.4404648593257,38190791.0,741.2955872042694,2.5949999999999998,29.4135888378747,2337.0,14000.0,0.0,2600.0,270000.0,-0.998262107372284,-1.07437682151794,-0.747264206409454,0,False
Russian Federation,2012,2208293553878.42,4.02408615746921,143378447.0,2.29079869889368,11.4152854387593,100.0,6608.97798676812,21.5611849041311,5.07474300799149,97611590.0,794.8162789942419,2.58,29.102868072666,2186.0,14000.0,0.0,8200.0,268700.0,-0.817712664604187,-1.05157160758972,-0.857621252536774,0,False
Russian Federation,2013,2292470078346.22,1.75542214874298,143805638.0,3.01940211363344,11.0573063367208,100.0,6525.62731928494,21.9401882834583,6.75371026220942,96926918.0,849.4794729569226,2.6372394999999997,28.1912891799352,2368.0,14000.0,0.0,0.0,264000.0,-0.736093640327454,-1.02072441577911,-0.821814119815826,0,False
Russian Federation,2014,2059241589895.01,0.736267221765672,144237223.0,1.0698764102333,11.3355804143996,100.0,6583.54327856132,21.4171833480957,7.82341183865513,101447251.99999999,768.952022405591,2.694479,27.9315270606099,5400.0,14000.0,0.0,0.0,264000.0,-0.943617463111877,-0.918883323669434,-0.773192346096039,0,False
Russian Federation,2015,1363482182197.71,-1.97271922580408,144640716.00000003,0.502607961400285,12.3830188656764,95.5,6563.38703411839,20.6115488028269,15.5344050528403,95983653.99999999,523.6499921309253,2.6326715,29.7940599874349,5800.0,15900.0,0.0,0.0,261000.0,-1.03222346305847,-0.974069595336914,-0.815131187438965,0,False
Russian Federation,2016,1276786350881.14,0.193690071260534,145015460.00000003,2.54849998807899,11.700279102879,99.4,6683.60463084419,21.8812816748252,7.04244762954799,136288472.38999996,515.8678476376441,2.570864,29.1739050669208,8600.0,19400.0,0.0,0.0,223000.0,-0.947688162326813,-0.838650405406952,-0.845054090023041,0,False
Russian Federation,2017,1574199360089.0,1.82579006401834,145293260.00000003,1.81409297475419,12.3127721301087,100.0,6734.1871192098,21.9821391240723,3.68332944412233,179207513.83999997,712.5986266591273,2.570864,30.6732968853437,4900.0,25200.0,0.0,0.0,221000.0,-0.642759621143341,-0.91468071937561,-0.845929563045502,0,False
Russian Federation,2019,1693115002708.32,2.19807571335009,145453291.0,1.88851731564914,12.9692072844848,99.8,6902.44952931316,20.9023404249496,4.47036660760173,257343145.79999998,743.1068907728749,2.570864,32.1504958365379,5500.0,18000.0,0.0,0.0,223200.0,-0.551088750362396,-0.822259068489075,-0.771243870258331,2096,True
Russian Federation,2021,1843392293734.38,5.61429037578345,144746762.0,2.1943240262796,12.61307730356,100.0,7186.67544355845,19.2031938040127,6.69445891957612,318705653.4099999,810.4205657914299,2.570864,31.4020723783502,8000.0,27000.0,0.0,0.0,190000.0,-0.707898318767548,-0.921020746231079,-0.886179327964783,1745,True
Serbia,2013,50455529604.0696,0.451578762944706,7166553.0,4.08141056622247,19.1832086363947,99.9,4442.72162642208,16.3735582258297,7.69426362896655,6410706.0,5.984029256699806,2.962556,28.2495527885879,0.0,0.0,0.0,0.0,0.0,-0.0756380930542946,-0.327844172716141,-0.298828899860382,0,False
Serbia,2014,49114321280.3466,-1.80427024822048,7131787.0,4.07119376860245,18.2206993895186,99.7,4271.0193111488,15.8714091473802,2.08244793880154,5462601.0,7.941581939319823,2.962556,26.4128465103152,0.0,0.0,0.0,0.0,0.0,0.184110775589943,-0.2474045753479,-0.0947809815406799,0,False
Serbia,2015,41297410634.9586,1.29573851189748,7095383.0,5.67381755834409,17.808446227027,99.9,4539.71265539859,16.8018814009636,1.39235822000187,4661631.0,6.37219850764752,2.8625665,26.4213847953351,0.0,0.0,0.0,0.0,0.0,0.234833031892776,-0.318577229976654,-0.0757768601179123,0,False
Serbia,2016,42225495909.56329,2.97519779211943,7058322.0,5.57770746372387,17.7523192064361,99.9,4620.36161002573,16.9932725263997,1.12231397417769,7369767.0,6.440518036608363,2.762577,26.6542696434278,0.0,0.0,0.0,0.0,0.0,0.133281603455544,-0.383323162794113,-0.127017572522163,0,False
Serbia,2017,45972834713.80769,2.36339378690924,7020858.0,6.29636171721259,17.6965113987748,100.0,4709.39591713719,17.7771152801229,3.13106248590115,8573090.0,7.030429519245984,2.8012885,26.7732682317356,0.0,0.0,0.0,0.0,0.0,0.0833679884672165,-0.435910999774933,-0.179726555943489,0,False
Serbia,2018,52787520248.92419,4.64935035491007,6982604.0,7.71374568954874,16.9084672527415,100.0,4727.46270589024,19.9497037988206,1.95984076293801,9750158.0,7.409907105135684,2.84,25.9062104044071,0.0,0.0,0.0,0.0,0.0,0.0053210719488561,-0.396570771932602,-0.170322611927986,228,True
Serbia,2019,53864693664.556786,4.75020793899014,6945235.0,7.92487427143519,15.6952458067007,99.8,4800.8454717515,22.2768602015312,1.84922984511086,9059350.0,8.023359084563088,2.83,25.5546144919159,0.0,0.0,0.0,0.0,0.0,-0.0780515447258949,-0.450225323438644,-0.143851891160011,1051,True
Serbia,2020,55874017668.99798,-0.950023991851594,6899126.0,6.23865408002073,14.8459192821502,100.0,4778.43135492815,21.4496502483732,1.57553290083415,10693961.0,6.450094692112281,2.82,24.3627644094332,0.0,0.0,0.0,0.0,0.0,-0.170754417777061,-0.451470822095871,-0.123005606234074,406,True
Serbia,2021,66159884072.53078,7.94905650472278,6834326.0,6.95312089132575,14.4741898752194,100.0,5034.14674687745,23.0512890463903,4.08510285335102,13141456.0,7.057229784616456,2.8099999999999996,24.3847589364029,0.0,0.0,0.0,0.0,0.0,-0.0852114632725716,-0.459140092134476,-0.115502558648586,388,True
Serbia,2022,66797564758.338974,2.63098644408841,6664449.0,6.90481580907468,14.8372104490961,100.0,5113.70107266182,23.9161193763271,11.9815117344703,19063924.0,6.520211035338603,2.8,25.2180137295977,0.0,0.0,0.0,0.0,0.0,-0.174069464206696,-0.456542432308197,-0.113955773413181,389,True
Singapore,2010,239807980591.24,14.5197497108994,5076732.0,23.0694716770803,20.7738330253125,100.0,8688.0694115821,25.5697212154501,2.82366134885608,2599306.477,3126.4935430048786,4.09,26.6358717243037,0.0,0.0,0.0,0.0,0.0,1.16941487789154,2.17136287689209,1.61884760856628,0,False
Singapore,2011,279356499090.458,6.21493416858989,5183688.0,17.5960314065855,19.5825515079778,100.0,8651.75527539466,25.2649146379052,5.2477933984048,5176410.473,2844.7039451775313,4.109999999999999,25.2595925808817,0.0,0.0,0.0,0.0,0.0,1.19142174720764,2.10299706459045,1.66075348854065,0,False
Singapore,2012,295092888076.589,4.43549759378537,5312437.000000001,18.7435244231802,19.1168219800662,100.0,8673.79697867476,26.4299882989556,4.57560270376527,66497289.957,3016.7814581303114,4.13,25.0222021555412,0.0,0.0,0.0,0.0,0.0,1.36817455291748,2.11570811271667,1.72407805919647,0,False
Singapore,2013,307576360584.99194,4.81763099120676,5399162.000000001,20.9344810446532,17.6384096148755,100.0,8680.60636076487,27.5482155936688,2.35860415399832,193957507.049,3326.1408135539036,4.0672239999999995,23.4427286283197,0.0,0.0,0.0,0.0,0.0,1.378178358078,2.07046675682068,1.69725751876831,0,False
Singapore,2014,314863580758.45496,3.93554027709007,5469724.000000001,21.8184880782679,17.9997688921285,100.0,8844.68759301201,28.128209222307,1.02514803039391,168083650.565,3322.678663036186,4.004448,24.1685192477514,0.0,0.0,0.0,0.0,0.0,1.18627142906189,2.06742691993713,1.82067048549652,0,False
Singapore,2015,307998545269.39795,2.97679931634806,5535002.000000001,22.6541826890492,18.0893298548734,100.0,8948.68692007699,27.2222708971503,-0.522618167075298,154119759.314,3227.319840706999,4.07404,24.2880229055028,0.0,0.0,0.0,0.0,0.0,1.29889214038849,2.05113077163696,1.77914321422577,0,False
Singapore,2016,319053943915.00494,3.58864369582668,5607283.000000001,20.4865236102582,17.4744213597612,100.0,9040.02883392902,25.9892687568188,-0.532268739716253,145415762.386,3309.335191593618,4.143632,23.2451586103696,0.0,0.0,0.0,0.0,0.0,1.47746896743774,2.04224157333374,1.78623282909393,0,False
Singapore,2017,343257164581.7119,4.51292631770927,5612253.000000001,29.7636517525701,18.5683328115467,100.0,9218.0448743134,25.239339730353,0.576260310166349,110385530.958,3258.6853015189095,4.071816,23.525059681983,0.0,0.0,0.0,0.0,0.0,1.59912502765656,2.08878493309021,1.78575432300568,0,False
Singapore,2018,376892697588.00494,3.51711418509255,5638676.000000002,21.7592915016982,20.7284988237868,100.0,9326.12549470833,22.4059034318989,0.43862011844684,197729732.188,3469.6437066371677,4.0,25.3939316090861,0.0,0.0,0.0,0.0,0.0,1.46825659275055,2.13473129272461,1.80290043354034,0,False
Singapore,2019,376901649222.45087,1.34505874082728,5703569.000000002,28.0949935764636,19.3638513330846,100.0,9451.80114416079,22.8419961824623,0.565260568780326,184069468.606,3665.2636851782936,4.0,24.0213523823824,0.0,0.0,0.0,0.0,0.0,1.48045420646667,2.12004280090332,1.83805370330811,0,False
Singapore,2020,349488382610.66187,-3.86979893430043,5685807.000000002,23.1003005183608,19.6271161695532,100.0,9306.68241113355,20.9315231443634,-0.181916666666634,230719029.386,3540.5178505638046,4.0,23.2086930878604,0.0,0.0,0.0,0.0,0.0,1.43851101398468,2.11823177337646,1.83543491363525,2,True
Singapore,2021,434111559282.8489,9.69076687082064,5453566.000000002,31.6207400179128,20.2841459034003,100.0,10220.4685888096,22.2452704504206,2.30485959040484,292693289.416,3644.258085325469,4.0,24.2773628887138,0.0,0.0,0.0,0.0,0.0,1.44250547885895,2.13951063156128,1.81946074962616,3,True
Slovak Republic,2010,91112160800.7668,6.79058214015053,5391428.0,2.32222893370545,17.1362690628545,100.0,5201.40489681027,21.8497529970948,0.957018132975143,3033863.582,1232.0256184000318,3.24,29.956654996582,0.0,0.0,0.0,0.0,0.0,1.05331683158875,0.248165294528008,0.563034415245056,0,False
Slovak Republic,2011,99705104723.43408,2.56242455855089,5398384.000000001,5.44765747649665,17.408841685454,100.0,5347.52622266219,23.9414977059811,3.9192859914629,3794692.042,1258.5098947762758,3.135,29.9295585244148,0.0,0.0,0.0,0.0,0.0,0.974757313728333,0.229635804891586,0.597754776477814,0,False
Slovak Republic,2012,94724394278.05199,1.56917115628399,5407579.000000001,1.87551069035638,17.2745943049528,100.0,5137.78901796904,21.0504458662276,3.6061026352289,13859081.898,1265.026052524219,3.03,30.0711048440783,0.0,0.0,0.0,0.0,0.0,1.08840095996857,0.0692804977297783,0.485911756753922,0,False
Slovak Republic,2013,99134277850.34178,0.703323634738325,5413393.000000001,1.01266878582834,16.6679619490037,100.0,5202.46728807607,21.1910610755073,1.40047368963025,45550249.219,1277.263071376092,3.1422665,27.9562731617683,0.0,0.0,0.0,0.0,0.0,1.11951816082001,0.0489006824791431,0.463767737150192,0,False
Slovak Republic,2014,101713075598.86198,2.70795062355194,5418649.000000001,-0.356803047431847,18.5341754362134,100.0,5137.07383519398,21.1761310723424,-0.0761653295419871,75718908.214,1434.3610408109523,3.254533,29.8948137660441,0.0,0.0,0.0,0.0,0.0,1.03912115097046,0.121957376599312,0.485068291425705,0,False
Slovak Republic,2015,89178548717.33238,5.1768795103709,5423801.000000001,1.70487122540291,18.8287638047366,100.0,5149.15646794563,24.3202564656274,-0.325219777427673,42849104.696,1194.26303277539,3.2957140000000003,29.9318952287768,0.0,0.0,0.0,0.0,0.0,0.865759432315826,0.109913036227226,0.466484010219574,0,False
Slovak Republic,2016,90347173228.63559,1.94781902582312,5430798.000000001,5.27770700739813,17.7674522396181,100.0,5226.30375867414,21.6601191942233,-0.520010196278266,62053540.059,1185.30395341988,3.336895,28.6704533371343,0.0,0.0,0.0,0.0,0.0,0.708230555057526,0.152081429958344,0.597048819065094,0,False
Slovak Republic,2017,95978130734.97658,2.87473225538896,5439232.0,4.39986424621102,17.1198654148987,100.0,5424.11134513108,21.2735243502353,1.31194588223228,80904072.71800001,1169.7679130176596,3.1834474999999998,28.0768009837999,0.0,0.0,0.0,0.0,0.0,0.902731478214264,0.0974162742495537,0.513248085975647,0,False
Slovak Republic,2018,106611673364.83699,4.06212036983018,5446771.0,2.11269531583982,18.107047254531,100.0,5400.99813265511,21.3447569716069,2.51403712883812,164669420.99400002,1330.6062462407597,3.03,28.5930165310765,0.0,0.0,0.0,0.0,0.0,0.736685812473297,0.230296522378922,0.472869634628296,0,False
Slovak Republic,2019,105843498304.09398,2.27589918160336,5454147.0,2.15394548631738,18.7020217269875,100.0,5213.46417689146,21.6812781607176,2.66456133425431,323420236.706,1384.4709183921298,3.0974999999999997,29.1467840646082,0.0,0.0,0.0,0.0,0.0,0.667368829250336,0.187729358673096,0.500033497810364,0,False
Slovak Republic,2020,107732602896.44098,-2.5855125291319,5458827.0,-1.05975666677956,17.5406369148503,100.0,5050.16920301742,19.7809655184171,1.93694126694223,948876142.558,1563.5819506396665,3.165,28.5377275498817,0.0,0.0,0.0,0.0,0.0,0.633981704711914,0.415226489305496,0.655498802661896,146,True
Slovak Republic,2021,120592216208.38599,5.72698854011892,5447247.0,2.25526375759947,18.1313827228659,100.0,5404.56491141305,19.5850437914817,3.14960629921268,1489794432.603,1591.0210823759437,3.2325,28.4917090829687,0.0,0.0,0.0,0.0,0.0,0.617919027805328,0.210813537240028,0.678475677967072,109,True
Slovak Republic,2022,115928615553.28598,0.449673875081572,5431752.0,4.16384241518814,17.3318124851239,100.0,4957.70057248564,19.5864298969393,12.7741463637611,2031225698.275,1357.3101933424175,3.3,26.524042228654,0.0,0.0,0.0,0.0,0.0,0.445335745811462,0.213295862078667,0.620998740196228,88,True
Slovak Republic,2023,132908336234.29497,1.37833727209444,5426740.0,-0.246592870705797,20.7367896196457,100.0,4577.14944884037,22.3455464578035,10.5319476645211,1442737991.238,1423.8339914627702,3.3,32.8619441534644,0.0,0.0,0.0,0.0,0.0,0.573219299316406,0.292565286159515,0.603365182876587,103,True
Slovenia,2010,47793117240.9001,1.11213741551349,2048583.0,0.667761282375457,17.4961882930793,100.0,6510.84188436593,21.2216002661579,1.80117022137134,3457410.0,2231.2540644167243,2.87,26.3518668029855,0.0,0.0,0.0,0.0,0.0,0.866508841514587,0.917391359806061,1.00198233127594,0,False
Slovenia,2011,51199194599.3094,0.655439911782537,2052843.0,1.71085960342006,18.196846937948,100.0,6753.07366418182,20.08483828855,1.8028517194191,3613636.9999999995,2480.382135340489,3.08,26.5487234278155,0.0,0.0,0.0,0.0,0.0,0.969209671020508,0.941719472408295,1.04520750045776,0,False
Slovenia,2012,46167053954.3367,-2.9155386026986,2057159.0000000002,0.072644638587861,18.7169143022718,100.0,6719.46115978395,19.1676737562844,2.59741386039003,6339748.999999999,2432.38889415586,3.29,27.0724390429475,0.0,0.0,0.0,0.0,0.0,0.935110688209534,0.832158982753754,1.00906705856323,0,False
Slovenia,2013,47867056858.8892,-0.823777238320488,2059953.0000000002,0.217315881641326,19.1692650538617,100.0,6779.28088650566,19.8337339250587,1.76920085881907,8186144.999999999,2580.777723915322,3.336636,27.136357331722,0.0,0.0,0.0,0.0,0.0,0.882251679897308,0.722197890281677,0.994512796401978,0,False
Slovenia,2014,49514466379.6057,2.76283164316371,2061980.0000000005,2.05875310395563,19.6425391528278,100.0,6727.99930164211,19.4365582725521,0.19934382657075,8075903.999999999,2678.610962385046,3.383272,27.773620382746,0.0,0.0,0.0,0.0,0.0,0.965773403644562,0.721584439277649,0.999711990356445,0,False
Slovenia,2015,42709468274.8137,2.39330872436074,2063531.0000000005,4.05096848349793,19.9837917138592,100.0,6875.59333976567,18.9176485172673,-0.525552285820877,8362484.999999999,2263.8589781343735,3.28389,27.6272123283146,0.0,0.0,0.0,0.0,0.0,0.947492003440857,0.737131714820862,0.945756256580353,0,False
Slovenia,2016,44290685824.0682,3.03441395415184,2065042.0000000002,3.26541395278807,20.2309490466323,100.0,6996.46786845013,17.7799826082197,-0.054999541670474,9908974.719999999,2244.4032415261377,3.184508,27.5997956172164,0.0,0.0,0.0,0.0,0.0,0.979141891002655,0.784757494926453,1.05059957504272,0,False
Slovenia,2017,48153200134.6613,5.17440453956443,2066388.0000000005,2.4842141360232,20.6408219046834,100.0,7218.87660981384,18.4937257477793,1.42910743319306,31492578.279999997,2323.0955758741425,3.247254,28.0311742193249,0.0,0.0,0.0,0.0,0.0,0.866365492343903,0.776858031749725,0.993279337882996,0,False
Slovenia,2018,53689067639.9176,4.37908171612922,2073894.0000000005,2.86489909951597,20.4061968964047,100.0,7206.25065697668,19.5302803292433,1.7386086198818,49862534.03999999,2452.052458295641,3.31,28.0718729650095,0.0,0.0,0.0,0.0,0.0,0.89426726102829,0.835979223251343,1.02447843551636,0,False
Slovenia,2019,53909922735.545,3.50525166840163,2088385.0000000002,3.99098612082388,20.5744094031508,100.0,7145.7130749359,19.7583962473649,1.63052260754344,64980144.749999985,2486.8476940077944,3.3075,28.5562740977565,0.0,0.0,0.0,0.0,0.0,0.801585972309113,0.888419628143311,1.08500075340271,0,False
Slovenia,2020,53384760135.1581,-4.08499815297814,2102419.0,0.948340847721796,20.5177897656073,100.0,6820.23897234566,19.0238928131055,-0.05485681576061,124914698.47999997,2640.1737416793394,3.3049999999999997,28.9448814140077,0.0,0.0,0.0,0.0,0.0,0.701467931270599,0.777402997016907,1.03954863548279,133,True
Slovenia,2021,61529280461.092,8.38965032094461,2108079.0,3.60681571306541,19.9552883180913,100.0,7006.37879320462,20.2711699823957,1.91706506089259,189615035.21199995,2857.2049040697216,3.3024999999999998,28.1735361942182,0.0,0.0,0.0,0.0,0.0,0.755585372447968,0.692999660968781,1.00168013572693,142,True
Slovenia,2022,59927702746.2843,2.69923755687375,2112076.0,3.63837227783815,19.926601822531,100.0,6730.81839858035,21.9216124333736,8.83369886749452,194650115.54799995,2735.543410075886,3.3,28.0098304707693,0.0,0.0,0.0,0.0,0.0,0.709335088729858,0.767268538475037,0.970905184745789,66,True
Slovenia,2023,69148468417.3208,2.11259184318999,2120461.0,2.09351642254274,19.5943662639593,100.0,6470.29113008916,21.3353082963725,7.44687717385838,157528845.24599993,3009.543627872602,3.3,29.7010805373138,0.0,0.0,0.0,0.0,0.0,0.818632841110229,0.776647090911865,1.03880786895752,94,True
Spain,2010,1427989078916.67,0.0941223166682619,46576897.0,2.563698899873,11.114195396163,100.0,5706.56306279914,21.8742137780893,1.79986457728769,28840491.712,2695.699012833403,3.63,22.985948966945,0.0,0.0,7824.0,0.0,6296.0,-0.318043738603592,1.16003704071045,1.15678811073303,0,False
Spain,2011,1487568659241.25,-0.639920691287372,46742697.0,1.80375086205008,11.2014709597732,100.0,5599.35598067865,20.1470024048134,3.1961018883379,39368232.929000005,2940.853460603139,3.665,21.8871702738867,0.0,0.0,0.0,0.0,0.0,0.0211045369505882,1.16321241855621,1.16937839984894,0,False
Spain,2012,1330994811670.31,-2.8651136729107,46773054.99999999,1.56638319794926,10.8118621882614,100.0,5573.37980168283,18.7105922599627,2.44612782366809,97241319.01700002,2759.3663263593753,3.7,20.7992748782776,0.0,0.0,0.0,0.0,2398.0,-0.0295164491981268,1.17040634155273,1.03779828548431,0,False
Spain,2013,1362186923157.65,-1.4273221918188,46620044.99999999,3.4608559063245,10.8662587310316,100.0,5409.3898879763,17.5983666974763,1.40858109183019,59441525.74400001,2912.1511434078748,3.709318,20.0279432010078,0.0,0.0,0.0,0.0,7574.0,0.0120177594944835,0.926990270614624,1.02537167072296,0,False
Spain,2014,1380244561361.96,1.52048592279819,46480881.99999999,2.31642230011086,10.9975561841823,100.0,5355.96549136051,18.0299514220621,-0.151114837527235,89140252.25900002,2902.667933662689,3.718636,19.8695989889783,0.0,0.0,0.0,0.0,8631.0,0.243121743202209,0.689240038394928,0.966455936431885,0,False
Spain,2015,1206164777553.12,4.06086669718569,46444831.99999999,1.97131692755332,11.0137685905408,100.0,5474.64570439183,18.298942519262,-0.500365709903242,99698087.59000002,2440.218271124999,3.723024,19.9230622051822,0.0,0.0,0.0,0.0,7213.0,0.24116013944149,0.630986750125885,0.886066854000092,0,False
Spain,2016,1243015667917.12,2.91515602808174,46484061.99999999,3.61722479660389,10.9527706513192,100.0,5501.19737814651,18.1917189018021,-0.202598000426452,128607629.72600001,2373.930829984507,3.727412,19.7937250159622,0.0,0.0,0.0,0.0,0.0,0.402214497327805,0.569826066493988,0.965352892875671,0,False
Spain,2017,1321754088818.83,2.8960420808163,46593235.99999999,2.54039212306224,11.1145583338461,100.0,5603.21674158884,18.9061933772299,1.95607633363963,179634954.90600002,2473.504716752968,3.778706,19.9047199031815,0.0,0.0,0.0,0.0,0.0,0.270845949649811,0.510279893875122,1.02435386180878,0,False
Spain,2018,1431642809327.06,2.39541120364247,46797753.99999999,4.46748509754483,10.7886322916564,100.0,5554.92470856614,19.6739026426325,1.6749813686379,248453211.81500003,2646.3064846587745,3.83,19.7385743840512,0.0,0.0,0.0,0.0,0.0,0.27590623497963,0.612778782844543,0.978094100952148,0,False
Spain,2019,1403496387686.27,1.9611785315135,47134836.99999999,2.16052375036307,10.6967320991298,100.0,5416.99125850377,20.305014716322,0.699518994458739,291995639.33400005,3140.9835174744485,3.8475,19.9779055762497,0.0,0.0,0.0,0.0,0.0,0.292768746614456,0.666394531726837,0.990192174911499,0,False
Spain,2020,1289783836971.21,-10.9400706591866,47365654.99999999,2.92165980781024,10.853212942808,100.0,5088.5182523075,20.6159328524088,-0.322753017299739,1045217957.8790002,3410.396554807733,3.865,20.1193927811735,0.0,0.0,0.0,0.0,0.0,0.411448448896408,0.711801946163177,0.860964477062225,3483,True
Spain,2021,1461244901852.69,6.6831441850028,47415793.99999999,4.42272902452136,11.2560847091885,100.0,5239.5199793554,20.199534753463,3.0931351197642,1554062531.0640001,3339.1822250890937,3.8825,20.3165748530524,0.0,0.0,0.0,0.0,0.0,0.509235560894012,0.715437471866608,0.843258261680603,4744,True
Spain,2022,1446498147749.03,6.17931222572963,47759126.99999999,4.52740675341745,10.9801118060262,100.0,5182.69523645187,20.4117705726947,8.39057634118627,2555211366.6230006,3237.9792415447596,3.9,20.930906380107,0.0,0.0,0.0,0.0,0.0,0.318843424320221,0.685416162014008,0.799167692661285,3941,True
Spain,2023,1620090734956.8896,2.67566349258229,48347909.99999999,2.6512753496567,10.8916362549088,100.0,5110.85174105768,19.709889182847,3.53236133492433,2928479504.4730005,3604.4760082628086,3.9,20.1164100688503,0.0,0.0,0.0,0.0,0.0,0.287291556596756,0.629368722438812,0.822885692119598,3226,True
Sri Lanka,2010,58636161081.712,8.01596737040464,20879089.0,0.81444451886013,18.4566842207205,85.3,446.092260059814,28.2586234896406,6.2176488930462,674694.0,106.39291802561355,2.29,27.7831982979266,0.0,3437.0,0.0,0.0,0.0,-0.94294685125351,-0.419682919979095,-0.118414133787155,272,True
Sri Lanka,2011,67753284043.9282,8.66948301160571,21009048.0,1.41088363979556,18.6156868794475,87.8,487.551839569313,28.2586234896406,6.7167684358854,980742.0,126.05491610645063,2.4250796666666665,29.0731497644916,0.0,3357.0,0.0,0.0,0.0,-0.724771440029144,-0.399362593889236,-0.117064774036407,242,True
Sri Lanka,2013,77000578167.353,4.05174632926911,20585000.0,1.21109651353017,18.0646306474511,90.2,525.722613553558,28.2586234896406,6.90845034828452,832245.0,132.55653874782814,2.5601593333333335,30.7956807276274,0.0,3143.0,0.0,0.0,0.0,-0.612895429134369,-0.220972463488579,-0.265521496534348,274,True
Sri Lanka,2014,82528535713.926,6.37797889289399,20778000.000000004,1.08281211166124,17.1564291869155,92.7,531.090576571374,28.2586234896406,3.1790022823606,1053654.0,139.51968688523277,2.695239,30.5178954280569,0.0,3361.0,0.0,0.0,0.0,-0.330464035272598,-0.345357030630112,-0.14915905892849,155,True
Sri Lanka,2015,85140955388.8509,4.2059554759927,20970000.000000004,0.798271103654762,16.176959877339,94.3,584.501669051025,28.2586234896406,3.76836783062096,2535527.0,150.48333264082575,2.710204857142857,29.5354178734212,0.0,3479.0,0.0,0.0,0.0,0.0831826627254486,-0.376923084259033,0.0323726981878281,278,True
Sri Lanka,2016,88012282205.8357,5.05362489256818,21209000.0,1.0192320360306,16.018659247714,97.5,626.479324814937,30.0891002441965,3.9588884659307,3654691.0,160.31889455640683,2.725170714285714,30.4827177299458,0.0,3908.0,0.0,0.0,0.0,-0.0113400500267744,-0.336210399866104,0.107386812567711,422,True
Sri Lanka,2017,94376237797.2367,6.4606812707036,21444000.0,1.45452189573742,14.891296048073,97.5,667.272896847603,31.6001879098946,7.70413767850602,1322896.8660000002,170.32339644752926,2.7401365714285713,31.1282786472283,0.0,3769.0,0.0,0.0,0.0,-0.0754480063915253,-0.489904671907425,0.0275164842605591,391,True
Sri Lanka,2019,89014978344.1404,-0.220483886072614,21803000.000000004,0.835214752952834,16.1608017172884,99.8,679.264321423657,28.546167725297,3.52839358231811,3786814.3890000004,169.20552005737937,2.7401365714285713,29.1910098702227,0.0,4000.0,0.0,0.0,0.0,-0.21553660929203,-0.303988814353943,0.0398785844445229,886,True
Sri Lanka,2020,84304298770.5329,-4.62451503662909,21919000.0,0.514891499955331,16.2859638813162,100.0,682.604133400246,25.5640615319168,6.15394508391738,9657784.979000002,166.31825850412136,2.7401365714285713,28.2358324906802,0.0,4000.0,0.0,0.0,0.0,-0.089128851890564,-0.330326974391937,-0.0058447914198041,510,True
Sri Lanka,2021,88609324901.9774,4.2074764951157,22156000.0,0.668428487135165,17.9651186198397,100.0,713.666726846001,26.3457324863568,7.01478071238195,14502868.449000003,172.72892109116546,2.7401365714285713,29.9540097663376,0.0,4000.0,0.0,0.0,0.0,-0.376773029565811,-0.356694370508194,0.0169121492654085,945,True
Sri Lanka,2022,74144870023.4244,-7.34679123599076,22181000.0,1.19246347205259,19.6530354740555,100.0,684.05392002164,23.7870744706794,49.7211021114327,24479740.895000007,117.90932858139224,2.8,29.8086783157744,0.0,4000.0,0.0,0.0,0.0,-0.80430680513382,-0.383232533931732,-0.0580026134848595,1111,True
